Bias,OutgroupAttitudes,NeedForCognition,ValuesThreat,BigFiveAgreeable,BigFiveOpen,GeneralizedThreat_OutgroupAtt,GeneralizedThreat,SymbolicThreat,ProtestantWorkEthic,Unpredictability,Loneliness,Religiosity,SDO.fDOM,SDO.fEGAL,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_negative,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.fCONS,RWA.fTRAD,RWA.fAUTH
-3.74962392,1.673310128,0.786994734,-1.071495031,0.26937922,-1.25162277,1,-2,-0.650419503,-0.568835378,0.089972001,0.50075385,-1.18143024,-0.61776026,-0.60626082,-1.430563078,-1.555989498,-1.057266347,0.475598945,-0.749132269,0.083799236,0.302952228,0.6937776,-1.541736333,-0.425057856,-1.196304266,-1.265669555,-0.432395567
4.67272808,-3.986019049,2.088559848,4.817647076,-1.10514763,0.63945463,8,5,4.863798098,0.466924164,4.361639566,-0.29584831,-0.89436212,4.48960461,3.91938763,-1.204633384,1.528300502,0.880082508,-3.772166906,4.452404459,-0.284512742,-1.656624205,-2.3062224,-2.057087502,-1.464217604,2.543346264,4.479773516,1.943437306
-0.18463701,-0.335317363,3.001164349,-0.416198849,0.65028429,0.63945463,2.5,-3,0.43876387,-1.293094919,-0.125790579,0.0429957,-0.10909348,-1.25794763,-1.26011317,-1.723213841,0.773058186,-0.396257037,0.788139832,-0.442492772,0.354917718,0.441560441,0.6937776,-1.655858098,0.53872486,1.548923181,0.700933601,0.479130212
-0.17543931,1.962768972,1.005755503,1.203498955,0.21142631,-0.53284137,1,0,-0.64943578,0.849591929,-1.165623016,0.57968357,1.21763602,1.74704469,0.99210259,1.983476518,2.217685255,2.614757837,0.43995811,1.639430297,0.648043586,1.343375795,0.6937776,1.858699633,0.205189112,2.209428031,1.875842946,0.652856555
-0.17543931,0.656147307,1.244765943,0.307309497,0.14338453,-0.99415109,2,-0.5,0.18612878,0.384294959,-0.811228225,-0.27537839,-0.89436212,0.20834974,0.68094144,1.057445389,0.131166226,-0.431117937,0.143249267,-0.59514924,0.349680843,-0.656624205,-0.025169122,0.790951526,-1.165747932,-1.133447615,-1.830822563,-0.528573142
-0.17543931,1.286461296,2.144846783,0.239097332,0.21142631,-0.62324208,1,0,-0.474463118,0.102886012,-1.191500796,0.63832059,-1.23129563,0.43612728,0.86551363,0.249355805,-0.228642526,0.509282075,0.420080648,-0.704826533,0.788413805,0.343375795,1.6937776,-0.623435997,-0.134457966,-1.372521322,-2.084150983,-0.634285329
5.64236156,-3.986019049,3.075770926,4.995155598,0.09207646,0.81432072,9,8,4.871045888,1.721786607,4.901151073,0.50075385,1.62615265,4.5928136,4.07056607,2.629256825,2.321095084,2.647447967,-4.518836638,4.703292802,-1.44263177,-1.656624205,-2.3062224,3.245705081,-2.757096043,4.124753742,4.266219321,1.325997886
3.7030946,-3.986019049,1.049687858,4.995155598,-1.2377477,-0.35238057,9,8,4.935453055,0.166318968,1.909506902,-0.3005092,-0.62871481,2.53948197,3.04163039,-1.379808909,1.267683843,0.359319919,-3.632768499,4.360238018,-1.060904569,-1.424173045,-2.3062224,-1.919070713,-0.472590138,-0.093860726,-1.236712956,-0.395974284
-0.17543931,-1.011625039,1.150325929,-0.313163702,0.46442295,0.12567289,2,-3,0.245515939,0.35002101,1.110603468,-0.26402928,-0.15287655,-0.30715639,-0.02363966,-0.117187995,-0.961457616,-1.36659124,0.608352491,-0.692347117,0.575669261,0.343375795,0.670820584,0.425142659,-1.008629824,1.29200522,1.681662077,0.478345844
-0.17543931,-1.011625039,-2.664394852,0.307309497,-1.04270397,-1.50812604,1,0,-0.314460211,0.170037849,0.942537693,-0.26402928,1.41470109,-0.05688378,0.55883591,-1.5838533,-0.714755889,-1.215828318,0.128354338,-0.592400869,0.383136044,1.343375795,0.6937776,0.622531305,-0.800973396,0.98231215,0.490660545,0.275012153
0.19469326,1.260763145,1.337708373,-1.071495031,0.21142631,-0.59310851,1,0,-0.585084498,0.271481593,0.676797845,-0.27811841,-1.02774207,-1.08839529,-1.23911399,-0.500475553,1.76889204,1.436606716,0.414996252,-0.721059165,0.036644066,0.079679076,0.148684182,-0.402212101,0.925056331,-2.126877375,-2.32215933,-0.727849999
-0.16624161,0.681845458,0.792819922,-1.071495031,0.46442295,0.12567289,1,0,-0.64943578,-0.172447878,1.016804955,-0.3005092,-0.92502054,-1.05333264,-1.1025507,0.947014652,0.162395635,0.241760306,0.924759794,-0.885741498,0.603651351,0.343375795,0.727770221,2.004898925,-0.053941561,-0.996216752,-1.664867884,-0.621120517
-0.17543931,-1.011625039,0.646756732,-1.026917998,0.21142631,0.54777376,1,0,-0.626320288,-0.666123406,1.110603468,-0.29584831,0.38694864,0.28582634,0.50666994,-0.402832521,-1.489756724,-0.720664963,0.256483125,-0.229570089,-0.178829825,-0.656624205,-1.3062224,-1.483445559,-0.991110253,-0.582035787,0.354537598,0.154810032
-0.17543931,-1.011625039,0.329501499,-1.071495031,-0.67035748,0.03379881,1,0,-0.692471484,-0.792862463,0.577669981,-0.3005092,-0.20493786,-1.26550045,-1.30151618,-2.297159468,-1.320818092,-1.080600407,0.318250665,-0.605427692,-0.208746878,-0.656624205,0.6937776,-1.57867442,-0.787443454,-2.064018756,-2.122437627,-0.793012501
-0.17543931,-0.335317363,-0.527155816,-0.261315783,-1.10514763,-1.34421576,1,0,-0.474463118,-0.433653281,0.800677648,-0.29584831,1.01678446,-0.21128197,0.79986582,-1.200633253,0.606654911,0.812829718,0.178880499,-0.504111646,0.165026625,0.332939266,0.6937776,-1.72203122,0.160181898,-1.464347494,-0.042922506,0.126224612
-0.17543931,1.962768972,-3.184081967,-0.313163702,0.14338453,-1.28175634,1.5,0,0.287294899,0.169712333,-0.652483945,0.63832059,-0.47137462,-0.7623073,-0.94443823,2.46751462,0.368575602,0.23499352,0.322637791,-0.075557315,1.245635164,2.343375795,2.6937776,1.97310757,0.005415984,2.837371185,0.092012106,0.281589111
-2.71420718,0.971304302,3.001164349,-0.829941063,-0.47531375,0.63945463,1,-1,-0.650419503,0.114351998,-2.715354658,0.63832059,-0.55836282,-1.24825171,-1.25557723,-0.489204609,-1.219689249,-0.100814498,0.775200244,-0.749863297,1.539402979,4.343375795,2.6937776,-2.33702904,0.824589337,-1.667347892,-2.245604551,-0.674974441
-0.47978862,-0.407009201,0.171276339,-1.071495031,0.21142631,0.54777376,2,0,-0.650419503,-0.394344307,-0.556326006,-0.29584831,-0.76381072,-1.23969272,-1.21843542,-0.366549674,-0.072976273,-0.217980187,0.298472854,-0.137891047,0.565511601,0.343375795,0.600232317,-0.050630321,0.01212285,-1.216854421,-1.02977682,-0.27687901
0.49904256,-0.696468044,1.793254657,-1.026917998,-0.66628965,0.81432072,1.5,-0.5,-0.64231587,0.311122855,-1.838666523,-0.23549514,-0.99001418,-1.27760237,-1.30578023,-0.182392273,0.348098551,-0.857879261,0.203261902,-0.284722912,0.327062637,0.343375795,-1.3062224,-1.580419868,0.64491933,-2.300104353,-2.116496138,-0.593677439
-0.17543931,1.962768972,0.343032684,0.098976886,0.46442295,-0.20358424,2,-2,-0.580872348,0.960786336,-2.086833446,0.50075385,1.77911271,-1.23559121,-1.22185825,1.841218655,-1.246114261,-1.334973196,1.013378965,-0.950240586,0.459882645,0.343375795,0.637764405,1.324529315,0.170150098,4.321449842,5.068049022,1.595250349
-0.17543931,0.971304302,2.133319572,-1.071495031,-0.31575196,0.54777376,2,-2,-0.654726058,0.037225936,1.092898208,-0.74688522,1.08681983,0.30307559,0.35999037,0.387309473,0.232611462,-0.923423749,1.0821506,-1.04160394,-0.308175571,-0.656624205,-0.387117181,-0.285903427,0.626361658,1.813195038,3.065217828,1.29668488
0.79419417,-0.020160369,1.31270056,0.445167626,0.45413516,0.14353703,2.5,-5.5,0.601918851,-1.204961017,-0.849391613,0.04525217,1.68743154,1.27803388,-0.09874899,-1.647062897,1.40315275,1.205860884,0.405402916,-0.246671029,-0.307594212,-0.236663843,-0.286252704,-1.285277227,0.87685944,0.82634859,2.346850348,0.381464433
-0.17543931,1.962768972,1.623627862,-1.026917998,0.83676944,-0.84829817,1,0,-0.692315033,-0.583145613,-1.471403141,0.50075385,-0.99967594,-1.24619535,-1.29471411,-0.520141312,-0.222973031,0.896751964,1.072103156,-0.987968798,0.704654006,-1.656624205,2.6937776,0.642434151,0.970386952,-2.358053267,-2.358309856,-0.693747493
-0.17543931,0.971304302,-2.166702847,-0.829941063,-0.78886738,-0.99415109,1,0,-0.702075938,-0.218970549,-1.312691328,-0.26402928,-1.21398259,-1.1676851,-1.2144443,-2.320308259,-1.22345087,-0.876555503,1.094816423,-1.012873015,-0.163003789,0.206198486,0.6937776,-0.218429521,0.833838377,-1.143245323,-1.897971092,-0.618173049
-1.81035696,-0.020160369,-0.301145849,-1.071495031,-0.10296726,-0.89223207,2.5,-3.5,-0.654726058,-0.288728921,-0.911598451,-0.27811841,-1.11090248,-0.78644173,-0.80877714,-0.898632875,-1.054582469,-0.566261737,0.349101349,-0.589562543,-0.37701276,-0.656624205,-0.3062224,-0.868309458,-0.226853468,-2.128356212,-2.304229832,-0.663709967
-0.47059092,-0.020160369,0.319597115,-0.865424737,0.21142631,0.12567289,1.5,-1,-0.655271772,-0.279569813,-0.496154726,0.61771928,-1.23129563,0.73108001,-0.17866382,-0.58309097,-0.284045679,-0.227221245,-0.509726474,0.288866542,-0.610197563,-0.656624205,-1.3062224,-0.667817576,0.353577992,-0.15888581,-1.407853739,-0.282084736
-0.17543931,1.962768972,-0.20620151,1.652724842,0.14338453,0.12567289,1,0,2.109044518,0.17340642,0.740874105,-0.26379268,-0.71215881,0.88154265,1.74432665,0.232686837,0.561630096,0.704085744,-0.612148879,1.33373799,1.065134459,2.343375795,1.769083897,1.047061518,-0.374154907,0.948612188,2.118854795,0.737101856
1.76382764,-1.011625039,-1.605617187,1.306534102,-0.12070823,-0.23371781,3.5,-1.5,2.411913786,-0.228672979,1.687951892,-0.29584831,0.90677125,1.96257682,1.94324921,1.340096865,0.62848555,0.660229686,-1.872314925,1.910648113,-0.919229556,-0.656624205,-1.3062224,0.085250946,-0.687497363,2.018636554,2.966449846,0.659418851
-0.84072349,-0.309619212,-0.266358177,-0.261315783,0.45413516,0.12567289,1,-5,-0.547106633,-0.409432954,1.092898208,-0.23549514,-0.95728182,-0.10376653,-0.89218463,-0.825114542,-1.240117706,-0.139695014,0.213065598,-0.461870046,0.7067138,2.343375795,1.6937776,-0.699182533,-1.30717164,-2.126877375,-2.32215933,-0.727849999
-0.47059092,-0.696468044,-3.575632827,-1.071495031,-0.12070823,0.48506359,1,-4,-0.654726058,-0.822000249,0.942537693,-0.29584831,-1.1081778,-1.26550045,-1.30151618,-0.268612691,-1.285518637,-0.751595534,-0.964800801,-0.162456385,0.112012547,-0.656624205,0.6937776,-0.307359997,-0.991110253,-2.083703164,-2.147775778,-0.669281069
0.79419417,-2.003089709,-1.662085192,3.375457793,-1.2377477,-1.25162277,5.5,0.5,1.140580206,-0.065778199,0.667528357,-0.27537839,-1.11090248,1.15127869,0.47134484,-1.733222364,-0.356812295,-0.938257986,-0.413173308,1.173158273,-1.412175897,-1.656624205,-2.3062224,-2.243682083,-0.52723621,-0.858850564,-1.593741495,-0.330850488
-0.54557188,-1.011625039,0.227234322,0.445167626,0.26937922,-0.20358424,3,-2.5,0.178479795,-0.143720876,0.533255044,-0.27811841,0.89839498,-1.00172126,-0.59898742,-0.264915487,-1.045988689,-1.145402977,-0.791637815,0.92306476,-0.28721209,-0.656624205,-1.3062224,-0.231067687,0.209641932,-0.974511104,-0.42447814,-0.55595799
-0.17543931,-0.020160369,0.645255115,-0.76238959,-0.28027002,-0.59310851,1,-1,0.331652378,0.081314281,1.092898208,0.04199129,-0.62832886,1.98221015,1.79817174,2.282295024,0.192708078,-0.055995038,0.149101811,-0.600640938,0.653612223,0.343375795,1.6937776,0.675412643,-0.326695683,-0.088019334,0.434257013,0.195175255
-0.17543931,-1.011625039,-0.113724443,-0.968459884,-0.47531375,0.81432072,2,1,-0.580872348,-0.290372418,1.092898208,-1.23001722,-0.95692735,-1.26550045,-1.30151618,-1.420326364,-1.047722427,-1.541587019,-0.889685055,0.36218097,-1.02044344,-1.656624205,-2.3062224,-1.724426845,-0.871639569,-1.249663435,-2.171636507,-0.630233249
-0.17543931,0.971304302,3.087468052,-0.968459884,0.83676944,0.81432072,1,0,-0.706553393,-0.914757485,-1.820712207,-0.23549514,-0.95692735,-1.24698158,-1.25219446,-1.742996091,-0.4088664,-0.061442379,1.020901029,-0.930634275,0.731396388,0.343375795,-0.3062224,-2.294455992,0.752023386,-1.22930247,-2.138484598,-0.650422096
0.79419417,-1.011625039,-2.804636329,-1.071495031,-0.12070823,-0.92236564,2,-5,-0.628718414,-1.057475285,0.908923665,-0.29584831,-0.89436212,-1.26550045,-1.30151618,-2.252133757,-0.457454353,1.523039782,-0.103884285,0.62271617,-0.928880353,-1.656624205,-2.3062224,-2.261828531,1.56421988,-2.846092582,-2.542638044,-0.734393528
-0.17543931,-1.011625039,2.239640579,-1.071495031,-0.47531375,-0.23371781,1,-1,-0.692471484,-1.472381251,0.102830658,0.42673866,-1.11090248,-1.26550045,-1.30151618,-1.703807451,-1.888813035,-2.62247606,0.663692981,-0.809021953,0.946545829,-0.656624205,2.6937776,-2.329855933,0.68988596,-1.888426078,-2.263823651,-0.720900785
0.48984486,-1.011625039,2.375057695,3.47849294,0.25163825,-0.59310851,3,0,3.169613746,0.878288337,2.796673836,-1.17820774,0.78596346,2.81440461,2.6760284,0.538573726,0.939913724,-0.021518934,-1.693683418,1.88695366,0.147498081,-0.656624205,-1.3062224,1.530586122,-0.674124442,1.595886254,1.189205195,0.477221551
-0.17543931,-0.696468044,1.769256359,-0.659354443,-0.65261651,0.81432072,3,0,-0.580872348,1.055320563,0.942537693,0.63832059,0.36273881,0.72158109,1.61023311,1.628336273,0.080008894,-0.659625996,-1.239605971,-0.023384985,0.670191135,0.343375795,0.6937776,3.065109876,-0.672997566,-2.096683825,0.465848992,0.231244097
-1.81035696,0.971304302,0.082566598,-1.071495031,-0.10296726,-0.56297494,1.5,-1.5,-0.654726058,-0.656628829,-1.337921591,0.63832059,-1.24014347,-1.22988251,-1.24574372,-1.349059468,-0.867545102,-0.871828315,0.159826267,-0.032799593,0.327474732,0.343375795,0.6937776,-1.370378984,0.568224576,-1.132967439,-1.011770767,-0.35179597
0.12890999,0.294996626,-1.189021503,-0.313163702,0.26937922,0.45493002,2.5,0,0.282715651,0.071425541,-0.043139551,0.50075385,0.25859736,-1.10626174,-0.8774123,0.941977023,0.55650732,1.07222772,0.066974883,0.013759225,0.517339752,0.343375795,0.6937776,0.412031905,0.241761551,-1.669203325,-2.240441168,-0.672946944
-0.17543931,-1.011625039,1.377432104,-1.071495031,-0.31575196,0.48506359,1,-5,-0.655271772,-0.330607259,-0.995202768,-1.19516967,0.56253078,0.04474378,-0.03193123,-0.68539635,-0.77258453,-0.505341234,0.136622276,-0.029541345,-0.24453537,-0.656624205,-1.3062224,0.481714357,-0.237798172,-1.538629694,-0.144349989,-0.47822926
-0.17543931,0.366688464,0.810150939,-0.865424737,0.26937922,-0.53284137,1,0,-0.375408805,0.399766155,0.883052895,0.61771928,-0.18148595,0.77510652,0.91465023,1.531756268,0.307000209,0.208153866,0.050930822,-0.549299464,0.634459903,1.343375795,0.6937776,1.832958295,-0.515402155,-0.609140071,-1.499688925,-0.437853212
0.11971229,0.269298475,-0.936725004,2.308021024,0.07433549,-0.56297494,3.5,0,2.047091362,0.624544737,1.886217144,-0.27537839,0.56821106,1.23848739,1.36293543,1.683559272,1.938640767,2.224248637,1.020972247,-0.619374057,0.870860652,4.343375795,1.6937776,1.697654813,0.026644803,1.076230619,1.211784632,0.218973687
-0.84992119,-0.335317363,0.603264118,-1.071495031,0.26937922,0.15580646,2,-5,-0.654726058,-1.299272663,0.407460562,-1.01843528,0.57183056,-1.24825171,-1.25557723,-1.775283487,-1.775133644,-2.241074929,0.430918294,-0.451787949,0.79337125,1.343375795,1.6937776,-1.540501941,-0.378740957,-1.923508955,-0.886245381,-0.887655416
-0.17543931,-1.011625039,0.809844764,-1.071495031,0.09207646,0.81432072,1,-3,-0.702075938,-0.694174198,-1.579316899,0.63832059,1.17794829,-1.26028576,-1.28762778,-0.300908486,-0.797331775,-0.677206552,1.073974166,-0.979707746,0.36904623,0.343375795,0.6937776,-1.097738255,0.385998381,-1.344306858,-1.033579407,-0.523923995
3.407943,-2.389938541,1.016492851,4.995155598,-0.86540121,0.81432072,7,2,3.753871338,0.151892467,4.374457708,-0.3005092,-1.03752043,1.51440123,1.1370852,0.708252649,0.827640378,0.558645348,-1.047924993,2.172625076,-0.657570983,-1.656624205,-2.3062224,0.265834978,-0.067908558,3.380426147,3.225670848,1.669911304
0.48984486,0.269298475,1.910985985,-1.071495031,-0.12070823,-0.86209851,1,0,-0.628718414,0.371267179,1.092898208,0.62197091,0.23233892,-0.41420027,-0.5761995,1.124925915,2.031225016,2.151272771,1.105914878,-0.993397522,0.151350642,-0.656624205,-0.3062224,1.42475636,0.622313187,1.850100613,1.483979601,0.961140829
-0.17543931,-1.011625039,-0.351212995,-0.313163702,0.26937922,0.48506359,2,0,0.360030101,-0.159519554,1.110603468,0.29722011,1.20818185,1.36165413,1.3258861,-0.133998478,0.270740918,-0.121006899,-0.813765664,0.330157424,-0.372506088,-0.656624205,0.6937776,0.464247076,-1.120633699,0.633664248,1.530693622,0.534107561
2.73346112,-1.011625039,1.868481061,-0.210128555,-0.49305472,-1.25162277,2,1,-0.314460211,-0.138415785,-0.04409338,-0.08426638,-0.81970351,4.27107121,3.70346855,0.152044148,2.273225637,2.42062572,-1.294262876,1.993168788,0.433269463,-0.656624205,-1.3062224,-1.381944986,-1.223981348,-0.380918336,-0.674424362,-0.34429792
-0.17543931,1.962768972,-0.617598181,-1.071495031,-0.84766024,0.81432072,1,0,-0.702075938,-0.298339932,1.092898208,-0.29584831,1.52093037,-1.24196626,-1.2503024,-1.163021665,0.198791831,-0.10619797,0.480914412,-0.737905546,0.373634709,0.343375795,0.6937776,0.438260956,-0.996337213,0.17044735,2.294801171,0.219224297
-0.17543931,0.971304302,1.420245273,-1.071495031,0.46442295,0.81432072,1,0,-0.692315033,-0.254418529,-2.715354658,0.63832059,1.2505405,-1.25596336,-1.25558289,-0.442058513,-0.545084095,-0.364343175,1.065075662,-0.982513942,0.229250823,0.343375795,0.6937776,-0.131007597,0.238552765,-1.832906223,-1.366517335,-0.564714049
0.79419417,-0.020160369,0.281585557,1.549689695,0.26937922,-0.62324208,2,-1,-0.11647442,1.213795947,0.988711265,0.59415128,-0.36110077,0.10018059,0.25266298,-0.041708379,1.224288332,1.187341194,0.006717821,0.239616778,-1.103991863,-0.656624205,-1.3062224,-0.152416486,0.104598141,0.890356275,-1.551495151,-0.251924212
-0.76574252,-0.309619212,2.350154957,-1.071495031,-0.65261651,0.12567289,1.5,0.5,-0.702075938,-0.433436707,-1.763291442,-0.04388037,-0.05702973,-1.26550045,-1.30151618,-1.493698499,-0.627923748,-0.041059538,-0.108205647,-0.485046367,0.621996839,1.343375795,0.6937776,-1.483804811,-0.599399039,1.282542471,1.63644949,0.497268837
-0.17543931,0.971304302,2.000354668,0.202012033,0.26937922,0.12567289,4,1.5,0.211811872,1.002447788,1.02989873,0.63832059,1.80356559,2.39061139,2.39761032,2.08085619,-0.490986226,-0.345569742,0.311191406,-0.082026887,0.800694831,1.343375795,1.6937776,2.293699668,0.404160117,2.915787403,5.524368583,1.574054354
-2.78918814,0.971304302,0.6048286,-0.416198849,-0.28027002,0.15580646,1,-4.5,-0.654726058,-0.258906014,-0.849391613,0.63832059,-1.22575123,-1.21944134,-1.17884597,-0.520381059,-1.099399576,-1.852366488,0.476172572,-0.72645074,0.783593968,1.343375795,1.6937776,-1.066446559,0.081536445,-0.510375545,-1.044015589,-0.095699245
-0.17543931,-0.020160369,2.036423143,-0.968459884,0.46442295,0.45493002,5,3.5,-0.655271772,-0.249979389,-0.176653569,-0.3005092,-1.02549957,-1.24319746,-1.25321275,0.849492879,0.914505758,0.814557224,-0.073450734,0.502132939,0.446003322,-0.656624205,1.6937776,0.590577959,-0.073472236,-2.044540292,-2.054051666,-0.760831174
-0.47059092,-1.011625039,1.214346352,0.239097332,0.26937922,-1.25162277,3.5,-2.5,-0.655271772,-0.390691735,-0.44327914,0.63832059,-0.69202876,-0.63348485,-0.28052286,-1.00537201,-0.05295187,-0.86594286,0.595038918,-0.226808592,-0.238904961,-0.656624205,-0.3062224,-1.004420137,-1.410426687,-0.765109003,-1.286145864,-0.305484062
0.79419417,-1.011625039,-0.164092453,1.961830283,-0.12070823,0.12567289,5,0,2.089365427,0.393459895,1.58970342,0.61771928,-0.83473056,1.76064154,2.14688606,0.699623594,0.394218522,-0.038379586,-0.850051034,0.940721858,-0.217691553,0.343375795,-0.3062224,1.398358335,0.066325744,-1.095678521,-0.589150483,-0.0346263
